"Exchange","Asset Class","Sub Group","Product Name","Product Code","Clearing Org","Maintenance Som Rate","Currency"
"CBT","INTEREST RATES","HY3","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","HY4","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","HY5","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","HYO","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","TN","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","TN1","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","TN2","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","TN3","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","TN4","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","TN5","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","TNW","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","TW1","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","TW2","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","TW3","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","TW4","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","TW5","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","TY1","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","TY2","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","TY3","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","TY4","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","TY5","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","UBE","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","UL1","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","UL2","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","UL3","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","UL4","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","UL5","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","US1","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","US2","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","US3","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","US4","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","US5","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","VB1","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","VB2","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","VB3","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","VB4","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","VB5","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","VBO","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","VF1","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","VF2","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","VF3","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","VF4","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","VF5","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","VFO","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","VT1","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","VT2","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","VT3","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","VT4","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","VT5","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","VTO","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","VU1","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","VU2","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","VU3","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","VU4","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","VU5","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","VUO","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","VX1","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","VX2","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","VX3","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","VX4","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","VX5","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","VXO","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","VY1","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","VY2","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","VY3","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","VY4","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","VY5","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","VYO","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","WB1","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","WB2","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","WB3","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","WB4","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","WB5","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","WBW","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","WF1","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","WF2","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","WF3","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","WF4","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","WF5","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","WFW","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","WT1","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","WT2","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","WT3","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","WT4","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","WT5","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","WTW","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","WU1","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","WU2","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","WU3","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","WU4","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","WU5","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","WUW","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","WX1","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","WX2","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","WX3","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","WX4","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","WX5","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","WXW","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","WY1","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","WY2","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","WY3","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","WY4","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","WY5","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","WYW","10-YEAR T-NOTE","21","CME","20","USD"
"CME","AGRICULTURE","48","LIVE CATTLE","LC","CME","16","USD"
"CME","AGRICULTURE","62","FEEDER CATTLE","FC","CME","29","USD"
"CME","AGRICULTURE","8F","FEEDER CATTLE","FC","CME","29","USD"
"CME","AGRICULTURE","8H","LEAN HOG","LN","CME","18","USD"
"CME","AGRICULTURE","8K","LIVE CATTLE","LC","CME","16","USD"
"CME","AGRICULTURE","8M","MILK CLASS III","DA","CME","10","USD"
"CME","AGRICULTURE","8X","MILK CLASS IV","DK","CME","10","USD"
"CME","AGRICULTURE","9F","FEEDER CATTLE","FC","CME","29","USD"
"CME","AGRICULTURE","9F1","FEEDER CATTLE","FC","CME","29","USD"
"CME","AGRICULTURE","9H","LEAN HOG","LN","CME","18","USD"
"CME","AGRICULTURE","9H1","LEAN HOG","LN","CME","18","USD"
"CME","AGRICULTURE","9K","LIVE CATTLE","LC","CME","16","USD"
"CME","AGRICULTURE","9K1","LIVE CATTLE","LC","CME","16","USD"
"CME","AGRICULTURE","9X","MILK CLASS IV","DK","CME","10","USD"
"CME","AGRICULTURE","9X1","MILK CLASS IV","DK","CME","10","USD"
"CME","AGRICULTURE","BLK","BLOCK CHEESE","BLK","CME","10","USD"
"CME","AGRICULTURE","C0A","LIVE CATTLE 2 MONTH CALENDAR SPREAD OPTION","C0A","CME","25","USD"
"CME","AGRICULTURE","C0B","LIVE CATTLE 4 MONTH CALENDAR SPREAD OPTION","C0B","CME","25","USD"
"CME","AGRICULTURE","C0C","LIVE CATTLE 6 MONTH CALENDAR SPREAD OPTION","C0C","CME","25","USD"
"CME","AGRICULTURE","CB","CASH SETTLED BUTTER","DB","CME","8","USD"
"CME","AGRICULTURE","CSC","CASH SETTLED CHEESE","CSC","CME","10","USD"
"CME","AGRICULTURE","DA","MILK CLASS III","DA","CME","10","USD"
"CME","AGRICULTURE","DK","MILK CLASS IV","DK","CME","10","USD"
"CME","AGRICULTURE","DV","LIVE CATTLE","LC","CME","16","USD"
"CME","AGRICULTURE","DY","DRY WHEY","DY","CME","8","USD"
"CME","AGRICULTURE","JQ","MILK CLASS III","DA","CME","5","USD"
"CME","AGRICULTURE","L1C","LIVE CATTLE","LC","CME","16","USD"
"CME","AGRICULTURE","L2C","LIVE CATTLE","LC","CME","16","USD"
"CME","AGRICULTURE","L3C","LIVE CATTLE","LC","CME","16","USD"
"CME","AGRICULTURE","L4C","LIVE CATTLE","LC","CME","16","USD"
"CME","AGRICULTURE","L5C","LIVE CATTLE","LC","CME","16","USD"
"CME","AGRICULTURE","LB","RANDOM LENGTH LUMBER","LB","CME","90","USD"
"CME","AGRICULTURE","LBR","LUMBER FUTURES","LBR","CME","90","USD"
"CME","AGRICULTURE","LC1","LIVE CATTLE","LC","CME","16","USD"
"CME","AGRICULTURE","LC2","LIVE CATTLE","LC","CME","16","USD"
"CME","AGRICULTURE","LC3","LIVE CATTLE","LC","CME","16","USD"
"CME","AGRICULTURE","LC4","LIVE CATTLE","LC","CME","16","USD"
"CME","AGRICULTURE","LC5","LIVE CATTLE","LC","CME","16","USD"
"CME","AGRICULTURE","LN","LEAN HOG","LN","CME","18","USD"
"CME","AGRICULTURE","NF","NONFAT DRY MILK","NF","CME","7","USD"
"CME","AGRICULTURE","POO","CRUDE PALM OIL","CPO","CME","50","USD"
"CME","AGRICULTURE","POX","USD MALAYSIAN CRUDE PALM OIL DAY 15TH BULLET FUTURES","CPV","CME","50","USD"
"CME","AGRICULTURE","PRK","PORK CUTOUT FUTURES","PCF","CME","18","USD"
"CME","AGRICULTURE","SYP","SOUTHERN YELLOW PINE (FASTMARKETS) FUTURES","SYP","CME","90","USD"
"CME","AGRICULTURE","WLC","LIVE CATTLE","LC","CME","16","USD"
"CME","CRYPTOCURRENCIES","BFF","BITCOIN FRIDAY FUTURES","BFF","CME","200","USD"
"CME","CRYPTOCURRENCIES","BTC","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","ETH","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","MSF1","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSF2","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSF3","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSF4","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSH1","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSH2","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSH3","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSH4","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSH5","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSL","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSM1","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSM2","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSM3","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSM4","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSM5","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MST1","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MST2","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MST3","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MST4","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MST5","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSW1","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSW2","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSW3","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSW4","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MSW5","SOL FUTURES","SOL","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXF1","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXF2","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXF3","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXF4","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXH1","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXH2","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXH3","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXH4","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXH5","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXM1","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXM2","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXM3","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXM4","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXM5","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXP","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXT1","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXT2","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXT3","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXT4","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXT5","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXW1","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXW2","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXW3","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXW4","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","MXW5","XRP FUTURES","XRP","CME","10","USD"
"CME","CRYPTOCURRENCIES","P1A","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P1B","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P1C","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P1D","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P1E","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P2A","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P2B","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P2C","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P2D","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P2E","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P3A","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P3B","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P3C","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P3D","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P3E","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P4A","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P4B","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P4C","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P4D","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P4E","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P5A","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P5B","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P5C","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","P5D","BITCOIN FUTURES","BTC","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOF1","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOF2","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOF3","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOF4","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOH1","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOH2","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOH3","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOH4","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOH5","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOL","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOM1","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOM2","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOM3","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOM4","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOM5","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOT1","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOT2","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOT3","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOT4","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOT5","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOW1","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOW2","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOW3","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOW4","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","SOW5","SOL FUTURES","SOL","CME","200","USD"
"CME","CRYPTOCURRENCIES","V1A","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V1B","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V1C","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V1D","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V1E","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V2A","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V2B","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V2C","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V2D","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V2E","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V3A","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V3B","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V3C","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V3D","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V3E","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V4A","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V4B","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V4C","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V4D","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V4E","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V5A","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V5B","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V5C","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","V5D","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","VM","ETHER FUTURES","ETH","CME","0","USD"
"CME","CRYPTOCURRENCIES","W1A","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W1B","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W1C","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W1D","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W1E","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W2A","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W2B","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W2C","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W2D","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W2E","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W3A","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W3B","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W3C","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W3D","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W3E","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W4A","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W4B","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W4C","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W4D","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W4E","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W5A","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W5B","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W5C","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","W5D","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","WM","BITCOIN FUTURES","BTC","CME","4","USD"
"CME","CRYPTOCURRENCIES","XPF1","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPF2","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPF3","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPF4","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPH1","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPH2","XRP FUTURES","XRP","CME","200","USD"
